title,source,url,published_at,summary,image_url,country,topic,political_bias
CNA Explains: Ariana Grande rushed by fan at Singapore movie premiere - how is security managed at red-carpet events?,Channel NewsAsia,https://www.channelnewsasia.com/singapore/cna-explains-ariana-grande-security-arrangement-wicked-premiere-johnson-wen-celebrities-5467861,2026-02-12,"When a manjumped over a barricadeand rushed at American pop star and actress Ariana Grande on Thursday (Nov 13) night, fans were left questioning how the security breach could have occurred.The incident took place during the The Wicked: For Good movie premiere at Universal Studios Singapore (USS)...","https://dam.mediacorp.sg/image/upload/s--pNAr2a9H--/c_crop,h_719,w_1278,x_0,y_151/c_fill,g_auto,h_676,w_1200/f_auto,q_auto/v1/mediacorp/cna/image/2025/11/14/ariana_grande_cynthia_erivo.png?itok=xOgdHs6l",Singapore,General,right
CNA Explains: Can a repeat offender who violated bail conditions be granted bail again?,Channel NewsAsia,https://www.channelnewsasia.com/singapore/cna-explains-man-raped-woman-exercise-corner-offered-bail-5432926,2026-02-12,"A man whoraped a 61-year-old woman at an exercise cornerhad been out on bail when he committed the sexual assault.Imran Syafiq Mohamed Rashid, 37, had a history of absconding and had been arrested several times for a string of offences....","https://dam.mediacorp.sg/image/upload/s--Vjq78XO6--/c_crop,h_1125,w_2000,x_0,y_104/c_fill,g_auto,h_676,w_1200/fl_relative,g_south_east,l_mediacorp:cna:watermark:2021-08:cna,w_0.1/f_auto,q_auto/gavel-12-court-crime-singapore---file-photo-data_0.jpg?itok=y5HvgER-",Singapore,Crime,right
The Lions took Singapore to the Asian Cup – now comes the hard part,Channel NewsAsia,https://www.channelnewsasia.com/sport/in-focus-singapore-mens-national-team-football-asian-cup-qualification-momentum-5491031,2026-02-12,"It was a result that reverberated across the island – for all the right reasons.At watch parties in Our Tampines Hub and Bishan Community Club, fans erupted as the Lions clawed back from the brink – first with a Shawal Anuar equaliser, then a dramatic Ilhan Fandi winner minutes later.Thousands of...","https://dam.mediacorp.sg/image/upload/s--Mg8_Uj06--/c_fill,g_auto,h_676,w_1200/fl_relative,g_south_east,l_mediacorp:cna:watermark:2021-08:cna,w_0.1/f_auto,q_auto/v1/mediacorp/cna/image/2025/11/19/jem_0071.jpg?itok=xVR-UuNM",Singapore,General,right
How the Miss Universe 'dumb head' drama could reshape beauty pageants,Channel NewsAsia,https://www.channelnewsasia.com/singapore/beauty-pageants-relevance-in-focus-5462121,2026-02-12,"The most recent Miss Universe pageant began in controversy – which, for some, provided a silver lining.Earlier in November, a livestream of a sashing ceremony captured Miss Universe Thailand director Nawat Itsaragrisil calling Miss Universe Mexico, Fatima Bosch, a “dumb head” for not posting...","https://dam.mediacorp.sg/image/upload/s--xQjd33ij--/c_crop,h_1080,w_1919,x_1,y_0/c_fill,g_auto,h_676,w_1200/fl_relative,g_south_east,l_mediacorp:cna:watermark:2021-08:cna,w_0.1/f_auto,q_auto/v1/mediacorp/cna/image/2025/11/14/gfx-relevance-of-beauty-paegants_16-9.png?itok=NNV8Sr6l",Singapore,Entertainment,right
"Slowing adoption, limited capacity - inside Singapore’s animal rescue groups",Channel NewsAsia,https://www.channelnewsasia.com/singapore/inside-singapore-animal-rescue-network-groups-in-focus-5883361,2026-02-12,"At first glance, empty cages at the Society for the Prevention of Cruelty to Animals (SPCA) may seem like good news. Their occupants may have gone on to their forever homes.But they may also point to a less visible reality – that more animals are being housed elsewhere in the facility, requiring...","https://dam.mediacorp.sg/image/upload/s--QwtthpMo--/c_crop,h_899,w_1599,x_1,y_167/c_fill,g_auto,h_676,w_1200/fl_relative,g_south_east,l_mediacorp:cna:watermark:2021-08:cna,w_0.1/f_auto,q_auto/v1/mediacorp/cna/image/2026/01/20/20260115_ili_spca-10.jpg?itok=9mnyiJDE",Singapore,Health,right
Should social media be banned for teens in Singapore?,Channel NewsAsia,https://www.channelnewsasia.com/singapore/social-media-ban-australia-singapore-teenagers-in-focus-5582946,2026-02-12,"At first, it appeared to be an innocent livestream of someone chatting to viewers while eating.But the scene quickly turned into one of horror when 13-year-old Shrihaan Thakar realised that the livestreamer he was watching had begun hitting his cat.“I found it very disturbing and cruel,” said the...","https://dam.mediacorp.sg/image/upload/s--pqehkQrF--/c_fill,g_auto,h_676,w_1200/fl_relative,g_south_east,l_mediacorp:cna:watermark:2021-08:cna,w_0.1/f_auto,q_auto/v1/mediacorp/cna/image/2025/12/15/gfx-social-media-ban-singapore-children-teenagers-in-focus.jpeg?itok=VNryYRUH",Singapore,General,right
Stop and stare? The frustration with inconsiderate behaviour on trains and buses in Singapore,Channel NewsAsia,https://www.channelnewsasia.com/singapore/public-nuisance-singapore-buses-trains-loud-videos-inconsiderate-5459361,2026-02-12,"Among all the ways to be a public nuisance on the bus, blasting music out loud and running around on the upper deck are the most common ones that bus captain Aaron Lee sees every day.The next most common habit is more bizarre. “Nail clipping. Yes, really,” he told CNA.“I am also speechless....","https://dam.mediacorp.sg/image/upload/s--8tWKwtr4--/c_crop,h_1080,w_1920,x_0,y_0/c_fill,g_auto,h_676,w_1200/fl_relative,g_south_east,l_mediacorp:cna:watermark:2021-08:cna,w_0.1/f_auto,q_auto/v1/mediacorp/cna/image/2025/11/11/inconsiderate_behaviour_trains_in_focus.png?itok=aGw3g33K",Singapore,General,right
Are PC cafes making a comeback in Singapore?,Channel NewsAsia,https://www.channelnewsasia.com/singapore/pc-cafes-lan-shops-esports-gaming-mobile-in-focus-5397816,2026-02-12,"In their secondary school and polytechnic days, Leo Rui Yan and Jaden Chan used to frequent what Singaporeans referred to as LAN shops.Standing for local area network, these places link up several computers to play multiplayer games, either through wireless or wired connections.Ms Chan, now 30...","https://dam.mediacorp.sg/image/upload/s--sBE3Tma9--/c_crop,h_1080,w_1920,x_0,y_0/c_fill,g_auto,h_676,w_1200/fl_relative,g_south_east,l_mediacorp:cna:watermark:2021-08:cna,w_0.1/f_auto,q_auto/v1/mediacorp/cna/image/2025/10/13/lan-shop-illustration.png?itok=KlhppfG2",Singapore,General,right
No new petrol-only cars in Singapore from 2030 – what infrastructure needs to change?,Channel NewsAsia,https://www.channelnewsasia.com/singapore/electric-vehicles-singapore-infrastructure-charging-petrol-stations-workshops-5376971,2026-02-12,"Car enthusiast Leong Yi Chong bought an internal combustion engine (ICE) car in February and hopes to extend its Certificate of Entitlement beyond the 10 years, and past 2040.He thinks that being behind the wheel of an ICE car is a “raw, visceral” experience that drivingan electric vehicle...","https://dam.mediacorp.sg/image/upload/s--VWkCYBDG--/c_fill,g_auto,h_676,w_1200/fl_relative,g_south_east,l_mediacorp:cna:watermark:2021-08:cna,w_0.1/f_auto,q_auto/v1/mediacorp/cna/image/2025/09/30/gfx-illustration-transition-to-ev.png?itok=Mb0oPtXb",Singapore,Business,right
"Told he could die in just months, this 27-year-old is 'more positive about life now'",Channel NewsAsia,https://www.channelnewsasia.com/singapore/when-death-comes-knocking-terminal-illness-dying-months-live-4761686,2026-02-12,"Meeting Afif Yusli for the first time, it's not immediately obvious that he's sick, let alone battling a terminal disease.The lean 27-year-old moves around nimbly, with no obvious signs of pain or discomfort.And unlike what some might expect of a cancer patient, he has a full head of hair and is...","https://dam.mediacorp.sg/image/upload/s--M74W6w0_--/c_crop,h_900,w_1600,x_0,y_0/c_fill,g_auto,h_676,w_1200/fl_relative,g_south_east,l_mediacorp:cna:watermark:2021-08:cna,w_0.1/f_auto,q_auto/v1/mediacorp/cna/image/2024/11/21/20241118_Ili_BrainCancer_profile_AfifYusli_1.jpg?itok=JQzZXc0r",Singapore,General,right
'If he needs to go … we have to let him go': How a mother is coming to terms with her son’s terminal illness,Channel NewsAsia,https://www.channelnewsasia.com/singapore/when-death-comes-knocking-caregiver-terminal-illness-dying-young-4773226,2026-02-12,"When her son had a seizure and scans showed a growth inside his brain, she put up a strong front.When he underwent surgery and woke up unable to speak or walk, she put on a brave face.And when her husband had to do a heart bypass and her sickly mother was hospitalised, all in the same period, still.","https://dam.mediacorp.sg/image/upload/s--4oEXsGHh--/c_fill,g_auto,h_676,w_1200/fl_relative,g_south_east,l_mediacorp:cna:watermark:2021-08:cna,w_0.1/f_auto,q_auto/v1/mediacorp/cna/image/2024/11/28/20241118_Ili_Brain Cancer profile_Afif Yusli-7.jpg?itok=Eo5bCsWH",Singapore,Health,center
'Death with dignity': The people helping terminally ill patients to find peace and leave with no regrets,Channel NewsAsia,https://www.channelnewsasia.com/singapore/when-death-comes-knocking-nccs-ambulance-wish-singapore-cancer-doctor-charity-4788641,2026-02-12,"As an oncologist or cancer doctor, Dr Eileen Poon lives on the margins of grief daily; delivering bad news to patients, caring for them in the final stages and witnessing firsthand the pain of families preparing for and dealing with loss.Few things surprise her – but when she first met Mr Afif...","https://dam.mediacorp.sg/image/upload/s--vD69apZQ--/c_fill,g_auto,h_676,w_1200/f_auto,q_auto/v1/mediacorp/cna/image/2022/08/27/istock-1206723083.jpg?itok=O4PzEL4L",Singapore,Health,center
"Commentary: Seniors need better support, not just more help",Channel NewsAsia,https://www.channelnewsasia.com/commentary/seniors-ageing-dignity-right-size-care-budget-2026-5912541,2026-02-12,"More subsidies, more programmes, more care options. As Singapore steps up support for an ageing population, much of the conversation has largely been focused on doing more. But after years of working closely with seniors, I have come to believe that the real question is not how much more we do, but.","https://dam.mediacorp.sg/image/upload/s--PjlszjzT--/c_fill,g_auto,h_676,w_1200/f_auto,q_auto/v1/tdy-migration/elderly_bigreadgeneric1_0.jpg?itok=9nL1zGec",Singapore,Health,center
Commentary: Where the new Hermes 900 drone sits in Singapore’s military toolkit,Channel NewsAsia,https://www.channelnewsasia.com/commentary/singapore-airshow-saf-drone-hermes-900-military-5909576,2026-02-12,"The Singapore Airshow 2026, open to the public from Saturday (Feb 7), will be the first public display of one of the Singapore Armed Forces (SAF)’s latest assets: the Hermes 900 (H900) Unmanned Aerial Vehicle (UAV) that will replace the older Hermes 450 (H450) fleet.This comes at a time when drones..","https://dam.mediacorp.sg/image/upload/s--FkUbzqRI--/c_fill,g_auto,h_676,w_1200/fl_relative,g_south_east,l_mediacorp:cna:watermark:2021-08:cna,w_0.1/f_auto,q_auto/v1/mediacorp/cna/image/2026/01/31/34839.jpg?itok=wEp4VImi",Singapore,Entertainment,right
Commentary: Why having a live-in confinement nanny turns out to be ‘on-the-job training’ that I needed,Channel NewsAsia,https://www.channelnewsasia.com/commentary/confinement-nanny-centres-review-help-mothers-recover-5906376,2026-02-12,"When I was preparing for the birth of my first child in 2016, hiring a confinement nanny was one of the first items on my checklist. Like many Singaporeans, opting for a live-in confinement nanny was almost a no-brainer given how common the practice is.I also had plans to organise the baby’s room...","https://dam.mediacorp.sg/image/upload/s--ObiM0vbp--/c_crop,h_1193,w_2121,x_1,y_221/c_fill,g_auto,h_676,w_1200/f_auto,q_auto/v1/mediacorp/cna/image/2024/09/24/postpartum_confinement-nanny-istock.jpg?itok=95FN0nt8",Singapore,General,center
Commentary: There’s a quiet health evolution happening in Singapore,Channel NewsAsia,https://www.channelnewsasia.com/commentary/singapore-healthcare-costs-ageing-population-health-illness-5903441,2026-02-12,"At 72, Madam Tan still walks to the market every morning. She knows where to cross safely, where the shady spots are as she waits at the traffic light and, importantly, where there is a bench where she can stop to rest....","https://dam.mediacorp.sg/image/upload/s--k_auzBNu--/c_fill,g_auto,h_676,w_1200/fl_relative,g_south_east,l_mediacorp:cna:watermark:2021-08:cna,w_0.1/f_auto,q_auto/v1/mediacorp/cna/image/2024/02/16/an_elderly_couple_crosses_the_road_in_toa_payoh_on_thursday_feb_8.jpg?itok=xAfpbsj2",Singapore,Health,right
Commentary: The real purpose of the 10-cent deposit on your beverage container,Channel NewsAsia,https://www.channelnewsasia.com/commentary/beverage-container-return-scheme-refundable-deposit-recycle-cost-increase-5896506,2026-02-12,"When Singapore’sbeverage container return scheme begins in April, most people will notice one thing first: the extra 10 cents added to the price of a drink.You pay it upfront, and you get it back when you return the empty bottle or can....","https://dam.mediacorp.sg/image/upload/s--X9rnUddd--/c_crop,h_2547,w_4528,x_0,y_309/c_fill,g_auto,h_676,w_1200/fl_relative,g_south_east,l_mediacorp:cna:watermark:2021-08:cna,w_0.1/f_auto,q_auto/v1/mediacorp/cna/image/2026/01/30/jus_3926_0.jpg?itok=41Ff4xMk",Singapore,Environment,right
Commentary: What's at stake as MOE mulls exam reforms?,Channel NewsAsia,https://www.channelnewsasia.com/commentary/singapore-education-reform-high-stakes-exam-psle-5896146,2026-02-12,"Singapore has for years been trying to reframe an education system often seen as an “arms race”. Further changes may be ahead, with the Ministry of Education (MOE)studying how to further reduce the stakes of examinations.This could involve recalibrating examination difficulty levels and the way in..","https://dam.mediacorp.sg/image/upload/s--TXtAOHRx--/c_fill,g_auto,h_676,w_1200/f_auto,q_auto/v1/tdy-migration/20190805_psle_raj.jpg?itok=5cPuum3-",Singapore,General,right
Commentary: 'Spending within one’s means' is advice worth repeating amid rising credit card debt,Channel NewsAsia,https://www.channelnewsasia.com/commentary/singapore-credit-card-rollover-balance-10-year-high-consumers-overspending-5887796,2026-02-12,"It seems like more Singaporeans are deferring their credit card bill repayments, going by official figures that show rollover balances hitting a 10-year high last year.These credit card balances – the outstanding amount not paid by the due date and is subject to interest charges –crossed S$9...","https://dam.mediacorp.sg/image/upload/s--cNCFmx72--/c_crop,h_842,w_1498,x_0,y_239/c_fill,g_auto,h_676,w_1200/f_auto,q_auto/v1/mediacorp/cna/image/2025/09/16/credit_card_strategy_luxury_travel_hacks_cheap_business_class_flights_hotels.jpg?itok=Dq0JqUaE",Singapore,General,right
Commentary: The tide of sexualised AI images will normalise online harm,Channel NewsAsia,https://www.channelnewsasia.com/commentary/ai-sexualised-image-deepfake-women-regulate-grok-x-5890766,2026-02-12,"In recent weeks,generative artificial intelligence (AI) tools have crossed a troubling line. X’s AI chatbot, Grok, introduced image-editing features that allow users to create sexualised images of real people using simple text prompts....","https://dam.mediacorp.sg/image/upload/s--rX0ojgbV--/c_fill,g_auto,h_676,w_1200/f_auto,q_auto/v1/mediacorp/cna/image/2026/01/28/istock-901411956.jpg?itok=r3Y1KIw_",Singapore,Entertainment,center
Scam tracker: What are the trends in Singapore and how much money was lost in 2025?,The Straits Times,https://www.straitstimes.com/singapore/scam-tracker-what-are-the-latest-trends-in-spore-and-how-much-money-has-been-lost?ref=stop-scams,2026-02-12,"Singapore has lost more than $3.4 billion to scams since 2019, with a record annual high of $1.1 billion in 2024 alone. The Straits Times looks at the scam trends in 2025. There were more than 36,700 cases of scams reported in 2025, with victims losing over $893.7 million....",https://cassette.sphdigital.com.sg/image/straitstimes/d1c97fd22d1a2ece540610be0c8fc7ffece534794d10561a072358db60424c69,Singapore,General,center
